Index, CenterX, CenterY, CenterZ, NormalX, NormalY, NormalZ, RMS, Horiz_ext, Vert_ext, Surf_ext, Surface, Dip dir., Dip
1721,952.841,823.09,897.32,0.729299,-0.639737,-0.24261,0.0094506,0.598477,0.543453,0.325244,0.244283,311,75
1780,945.808,810.421,894.775,-0.752467,0.358417,-0.552567,0.0155557,0.511295,0.485794,0.248384,0.145374,115,56
1719,941.287,808.95,893.408,-0.119706,-0.858308,0.498976,0.0129249,0.28992,0.46173,0.133865,0.097125,187,60
1890,942.369,808.847,895.815,-0.582003,-0.795451,0.16891,0.0129861,0.298952,0.212283,0.0634624,0.0569693,216,80
1717,940.749,806.842,896.208,0.124399,-0.855264,0.50304,0.0116356,0.426314,0.305025,0.130037,0.0936553,171,59
1716,944.555,809.382,894.829,-0.496679,0.220032,-0.839581,0.0103815,0.301362,0.325672,0.098145,0.0585213,113,32
1712,944.283,808.799,893.521,0.60126,-0.770784,-0.210663,0.0150785,0.337663,0.364681,0.123139,0.0570221,322,77
1710,947.455,813.037,895.539,0.275406,-0.949955,0.147433,0.00983719,0.173229,0.2258,0.0391151,0.0285238,163,81
1709,946.908,813.406,896.703,-0.680644,0.203466,-0.703793,0.0156097,0.323221,0.554074,0.179088,0.121361,106,45
1707,945.62,811.891,897.256,0.672883,-0.492913,-0.551602,0.0110498,0.990748,0.26101,0.258595,0.18749,306,56
1706,953.463,824.014,897.209,-0.861624,0.379119,0.33745,0.0121625,0.302235,0.33639,0.101669,0.0835172,293,70
1698,952.14,822.022,896.369,-0.827182,0.465038,0.315453,0.0108065,0.392027,0.473566,0.185651,0.099093,299,71
2047,947.037,813.542,897.778,-0.543981,0.607263,-0.579065,0.0180773,0.420222,0.482369,0.202702,0.124958,138,54
1697,944.529,810.073,896.072,-0.428838,0.694399,-0.577848,0.0133553,0.354209,0.185231,0.0656104,0.0513818,148,54
1692,953.399,823.763,896.492,0.763244,-0.239666,-0.600016,0.00964331,0.30328,0.242542,0.0735582,0.0587129,287,53
1691,950.48,816.504,894.189,-0.901108,0.426723,0.0768908,0.0124956,0.225266,0.205624,0.0463202,0.0371617,295,85
1690,942.008,808.744,895.159,-0.452007,-0.891979,-0.00799251,0.0180299,0.384698,0.405286,0.155913,0.0647112,26,89
1689,949.835,815.48,893.87,-0.546042,0.807767,-0.222148,0.0152137,0.251719,0.187868,0.0472899,0.0353619,145,77
1865,951.972,819.477,894.115,0.71265,-0.699689,-0.0506508,0.0142246,0.306556,0.141233,0.0432958,0.0366631,314,87
1687,951.117,817.75,893.614,-0.902988,0.405073,0.143275,0.00690533,0.151921,0.171634,0.0260748,0.0242046,294,81
1686,947.858,813.362,895.418,-0.449086,0.877638,0.167551,0.0166619,0.208549,0.14561,0.0303669,0.0239826,332,80
1685,943.048,808.852,893.39,0.0149125,-0.986996,-0.160049,0.0191659,0.182828,0.20567,0.0376021,0.0317257,359,80
1682,947.529,812.116,894.202,-0.700953,0.430803,-0.568396,0.0127154,0.275295,0.279587,0.076969,0.0621484,121,55
1681,944.869,810.368,895.796,-0.824791,0.49025,-0.281735,0.0138035,0.52078,0.65221,0.339658,0.1901,120,73
1680,950.559,819.3,897.218,-0.730707,0.399313,-0.553729,0.0226325,0.699323,0.572616,0.400444,0.237176,118,56
1677,938.053,808.028,893.866,0.518837,-0.767326,-0.376855,0.0130873,0.256977,0.231983,0.0596142,0.0439564,325,67
1676,941.933,808.883,895.005,-0.702129,-0.608255,-0.370189,0.0162112,0.45998,0.568315,0.261414,0.111291,49,68
1675,952.781,821.598,893.82,0.311335,-0.88068,-0.357033,0.020195,0.241495,0.281036,0.067869,0.0583247,340,69
1673,942.633,809.115,894.857,0.346874,-0.789602,0.506169,0.0141485,0.295018,0.166672,0.0491711,0.0417657,156,59
1672,939.904,806.87,894.963,0.235492,-0.9266,-0.293181,0.0134983,0.165228,0.236434,0.0390657,0.0237997,345,72
1671,952.92,822.4,893.232,-0.835527,-0.50573,0.214783,0.0220536,1.14455,0.582255,0.666419,0.342427,238,77
1669,947.065,812.194,895.255,-0.500412,0.428852,-0.752113,0.0152749,0.945623,0.970953,0.918156,0.380641,130,41
1666,938.065,806.389,895.389,0.135709,-0.458864,-0.878081,0.0140877,0.659594,0.327894,0.216277,0.138002,343,28
1665,946.701,811.458,894.791,0.189703,-0.95073,0.245203,0.0115604,0.219972,0.113136,0.0248867,0.0205228,168,75
1664,950.318,815.99,893.238,-0.700327,0.253132,-0.667433,0.0111449,0.218377,0.321399,0.0701862,0.0473108,109,48
1663,937.076,805.833,896.378,0.517737,-0.837533,0.174603,0.0161238,0.343439,0.693814,0.238283,0.11456,148,79
1662,942.117,808.451,897.565,-0.724908,0.367024,-0.582926,0.0170942,0.465757,0.45966,0.21409,0.118923,116,54
1659,937.555,806.398,897.686,0.431021,-0.735707,-0.522452,0.0106211,0.38594,0.190035,0.073342,0.0584623,329,58
1754,941.753,808.934,894.786,0.0351577,-0.870448,0.491003,0.00926771,0.167466,0.406708,0.0681098,0.0618703,177,60
1657,951.259,818.309,893.128,0.770282,-0.432896,-0.46826,0.0151496,0.767292,0.312569,0.239832,0.173677,299,62
1656,940.681,806.966,895.741,0.428451,-0.37269,-0.823123,0.0119328,0.342241,0.165986,0.0568073,0.0292783,311,34
1654,938.902,806.998,895.187,-0.221546,-0.587094,-0.778612,0.0243806,0.57603,0.687994,0.396305,0.124731,20,38
1653,945.707,810.166,894.569,-0.944192,0.187407,-0.270888,0.0121988,0.207759,0.173751,0.0360984,0.0267686,101,74
1652,938.838,806.57,895.694,0.488591,-0.859782,-0.148504,0.0166671,0.462559,0.439255,0.203182,0.132862,330,81
1650,945.735,810.157,894.451,-0.908858,0.415229,0.0395292,0.0150527,0.211973,0.102741,0.0217784,0.0206805,294,87
1703,946.361,810.776,894.607,0.316951,-0.943793,0.0937947,0.0155813,0.169921,0.198261,0.0336887,0.0240167,161,84
1649,938.937,806.587,896.524,-0.795548,0.563876,-0.22169,0.0161926,0.209726,0.197236,0.0413654,0.0361986,125,77
1648,939.272,806.753,896.631,0.225392,-0.970479,-0.085837,0.0148818,0.596427,0.474165,0.282805,0.137973,346,85
1646,946.023,810.38,894.12,0.507992,-0.841139,0.185552,0.0151518,0.266593,0.315112,0.0840065,0.0496297,148,79
1644,947.742,813.36,895.79,0.664902,-0.547194,-0.508413,0.0142806,0.344227,0.209185,0.072007,0.0549853,309,59
1643,951.72,821.3,897.785,-0.73459,0.620225,-0.275135,0.0175454,0.339042,0.461422,0.156442,0.135732,130,74
2074,947.627,812.216,894.325,0.285879,-0.957401,0.0407139,0.0164862,0.261034,0.346051,0.090331,0.0594576,163,87
1641,936.372,806.62,893.625,0.668663,-0.640859,-0.377081,0.00822163,0.194469,0.235111,0.045722,0.0398932,313,67
1639,946.823,811.232,893.156,0.378123,-0.918541,0.11535,0.0168205,0.200323,0.27367,0.0548225,0.033568,157,83
1638,949.077,817.235,895.72,-0.788171,-0.148152,-0.597358,0.0234051,0.725892,1.03019,0.747805,0.399457,79,53
1636,937.379,807.893,893.15,-0.525786,0.757131,-0.387688,0.0186946,0.718341,0.417669,0.300029,0.166747,145,67
1634,949.115,814.493,895.576,-0.822069,0.0566195,0.566565,0.0103346,0.250296,0.138908,0.034768,0.027882,273,55
1632,951.004,820.266,897.174,-0.729286,0.607593,-0.314599,0.0203994,0.859246,0.498439,0.428282,0.254051,129,71
1630,939.538,806.828,897.646,0.0949034,-0.877181,-0.470688,0.0168754,0.536382,0.485742,0.260544,0.16159,353,61
1629,950.364,816.391,894.299,0.55136,-0.815463,-0.17613,0.01241,0.242055,0.247903,0.0600062,0.04781,325,79
1627,944.913,810.699,896.316,0.628764,-0.712877,-0.310584,0.0116562,0.3026,0.251853,0.0762106,0.0360571,318,71
1625,946.074,811.211,895.734,-0.688285,0.689482,-0.225563,0.00881743,0.508369,0.299162,0.152085,0.128228,135,76
2049,947.476,813.007,895.503,-0.681128,0.685791,-0.256428,0.031214,1.11763,0.370246,0.4138,0.235888,135,75
1620,950.8,818.313,894.338,-0.881096,0.301189,-0.36463,0.0160417,0.273679,0.358265,0.0980498,0.0510867,108,68
1617,939.708,806.885,895.828,0.3928,-0.880061,0.266834,0.0109895,0.207023,0.174849,0.0361977,0.0302604,155,74
1615,951.691,818.831,893.808,-0.841161,0.535215,-0.0774173,0.0128576,0.337729,0.389535,0.131557,0.0836821,122,85
1611,939.29,806.651,895.511,0.260271,-0.964724,-0.0395718,0.0156515,0.298622,0.190518,0.0568928,0.0480973,344,87
1883,951.366,818.441,893.579,-0.753521,0.650064,-0.0981012,0.0297834,0.920045,0.842805,0.775419,0.327897,130,84
1610,948.261,815.697,897.93,0.82964,-0.550526,-0.0928327,0.0168364,0.365028,0.154718,0.0564763,0.0502486,303,84
1607,946.471,811.589,895.149,-0.836091,-0.273409,-0.475604,0.00943815,0.227404,0.242026,0.0550376,0.0481348,71,61
1604,951.141,818.062,893.429,-0.915359,0.386345,-0.11338,0.0184239,0.114907,0.174834,0.0200897,0.0174866,112,83
1939,951.437,820.308,895.647,0.694971,-0.507157,-0.509713,0.0199325,0.432977,0.301236,0.130428,0.0981706,306,59
1603,941.617,808.84,893.389,-0.526258,-0.820577,0.222949,0.0166812,0.490499,0.354071,0.173671,0.0823084,212,77
1602,943.028,809.087,896.737,0.750178,-0.647486,-0.134143,0.0217428,0.340378,0.490458,0.166941,0.0924241,310,82
1601,952.576,823.091,895.8,0.650156,-0.437778,-0.621005,0.0100052,0.484852,0.24577,0.119162,0.0516542,303,51
1600,938.011,806.145,896.689,0.481939,-0.837936,0.25612,0.0115601,0.289528,0.43099,0.124784,0.0939939,150,75
1813,946.295,810.731,894.151,0.608021,-0.694937,-0.383892,0.00677928,0.224699,0.247544,0.0556229,0.0369955,318,67
1597,951.36,818.414,893.465,-0.852266,0.476706,-0.215392,0.0124,0.276259,0.463954,0.128171,0.0909331,119,77
399,950.842,818.36,894.09,0.0446322,-0.883026,0.467196,0.0118506,0.176196,0.0943199,0.0166188,0.0129437,177,62
1591,952.293,822.357,894.877,-0.968707,0.177464,0.17353,0.0162278,0.245505,0.208178,0.0511088,0.0456546,280,80
1586,950.354,816.344,893.76,-0.455455,0.555519,-0.695672,0.0161025,0.643202,0.400507,0.257607,0.141785,140,45
1584,942.106,808.829,894.718,0.424387,-0.833203,-0.354497,0.0155425,0.151204,0.236296,0.035729,0.0233209,333,69
1608,940.353,806.757,895.846,0.200918,-0.89533,-0.397512,0.0233638,0.62489,0.530148,0.331284,0.137028,347,66
1582,949.134,814.568,893.93,-0.816484,0.0201366,-0.577016,0.0179182,0.337475,0.241149,0.0813819,0.0680124,91,54
1993,952.75,822.908,897.594,0.535812,-0.838004,-0.103218,0.0185565,0.706126,0.945847,0.667887,0.319165,327,84
1774,946.473,811.065,893.701,-0.847036,0.531532,-0.00169435,0.0170289,0.254124,0.0920412,0.0233899,0.0208787,122,89
246,946.738,811.358,894.206,-0.702412,-0.660606,0.264987,0.00976922,0.128649,0.115343,0.0148387,0.00952161,226,74
904,941.445,807.845,897.111,-0.82648,0.484015,-0.287506,0.0110415,0.124497,0.210979,0.0262663,0.0177195,120,73
929,944.918,810.701,896.439,-0.539857,0.643194,-0.543007,0.0139471,0.216367,0.118215,0.0255778,0.0186137,139,57
1581,941.956,808.952,895.474,-0.522254,0.56521,-0.638583,0.0148073,0.350102,0.187242,0.0655537,0.0507318,137,50
1579,944.313,808.873,893.351,-0.848639,0.516305,-0.115069,0.0159173,0.180645,0.177693,0.0320993,0.0221368,121,83
1637,942.133,809.087,894.435,0.46654,-0.854751,-0.227467,0.0170267,0.0990227,0.234109,0.0231821,0.0181581,331,76
1571,945.27,809.763,893.808,0.593455,-0.657865,-0.463707,0.00803176,0.349541,0.154553,0.0540226,0.0465105,317,62
1038,948.893,816.364,897.179,0.319609,-0.663216,-0.676752,0.0136039,0.268738,0.222896,0.0599007,0.0317113,334,47
1570,942.211,808.981,894.047,-0.160751,0.774198,-0.61219,0.0155625,0.170077,0.232896,0.0396103,0.0312627,168,52
1561,937.611,806.221,895.374,0.367968,-0.203565,-0.907282,0.0139904,0.245726,0.340122,0.0835767,0.0474394,298,24
1557,949.87,815.611,893.698,0.90733,-0.419962,0.0196165,0.0148315,0.182075,0.109273,0.0198959,0.0173993,114,88
1729,949.509,814.987,893.995,-0.646172,0.763021,-0.0161541,0.0142726,0.276557,0.30436,0.084173,0.0569149,139,89
1550,944.641,810.429,896.646,-0.551636,0.403067,-0.730229,0.0157613,0.528554,0.376197,0.198841,0.145323,126,43
1811,946.604,811.09,894.08,0.412924,-0.674672,-0.61181,0.0286638,0.561502,0.460985,0.258844,0.0748529,328,52
1547,944.532,810.555,897.189,0.922709,-0.322241,-0.211587,0.0163059,0.28412,0.374322,0.106353,0.045356,289,77
1539,947.453,812.982,894.799,-0.826172,0.459652,-0.32582,0.0159922,0.242493,0.14861,0.0360369,0.0263151,119,70
316,948.808,814.228,894.872,0.0204392,0.99934,-0.0300439,0.010957,0.368578,0.344089,0.126824,0.00607342,181,88
1534,952.092,819.24,893.537,-0.995102,0.0810719,-0.0565566,0.0143185,0.263154,0.59427,0.156385,0.0384396,94,86
800,945.452,811.988,897.673,-0.256328,0.962151,-0.0925286,0.0139548,0.218992,0.217612,0.0476553,0.0223324,165,84
562,948.123,815.233,897.657,-0.736908,0.119764,-0.6653,0.0112532,0.157943,0.218526,0.0345148,0.0277579,99,48
1529,944.637,809.277,894.562,0.706612,-0.52409,-0.475425,0.00942899,0.324745,0.174488,0.0566642,0.0439522,306,61
1554,948.099,813.587,895.004,-0.841805,0.42146,-0.337247,0.0129628,0.193623,0.165325,0.0320107,0.0293392,116,70
1528,944.031,808.665,893.772,0.587821,-0.747941,-0.308302,0.0118723,0.331238,0.139158,0.0460945,0.0409958,321,72
549,952.621,823.889,894.859,-0.814985,-0.239586,-0.527635,0.0099961,0.461476,0.331038,0.152766,0.0903043,73,58
1526,949.168,814.391,894.209,-0.74532,-0.634003,0.206249,0.00816739,0.351005,0.453849,0.159303,0.0874178,229,78
1241,947.142,811.643,894.745,0.04248,-0.993878,-0.101988,0.0137821,0.298996,0.162284,0.0485222,0.0346284,357,84
1422,943.519,809.195,897.058,0.544201,-0.789042,-0.285057,0.0161513,0.243107,0.19072,0.0463652,0.0304693,325,73
1436,937.365,805.744,895.791,0.293728,-0.920641,-0.257187,0.0101731,0.417526,0.361911,0.151107,0.105614,342,75
1522,949.033,814.203,893.76,-0.628945,0.519691,-0.578229,0.0148522,0.456593,0.375085,0.171261,0.0868544,129,54
773,949.911,818.677,895.667,-0.749206,0.0956439,-0.655395,0.00971836,0.284042,0.308975,0.0877618,0.051336,97,49
1519,949.06,814.785,895.821,-0.896552,-0.0917249,-0.433337,0.0189133,0.343984,0.359696,0.12373,0.0743307,84,64
1516,944.191,808.808,893.878,-0.628923,0.421096,-0.653555,0.0186176,0.235742,0.127644,0.030091,0.0191125,123,49
1661,946.502,811.366,894.766,-0.698038,0.715638,-0.0245939,0.0150656,0.301636,0.272481,0.0821899,0.0552973,135,88
488,947.773,812.291,894.372,0.0182828,-0.75777,-0.652265,0.0133352,0.0942208,0.06166,0.00580966,0.00454126,358,49
791,949.083,814.671,895.621,-0.724012,-0.551756,0.413971,0.0052436,0.144661,0.177237,0.0256394,0.0201085,232,65
1509,949.893,815.726,894.02,-0.824882,0.300808,-0.478627,0.0126391,0.304288,0.145972,0.0444174,0.030091,110,61
1500,950.84,819.752,897.085,-0.895247,0.12873,-0.42657,0.0199934,0.662565,0.5862,0.388395,0.205107,98,64
1499,948.373,815.717,896.499,-0.774305,-0.417553,-0.475502,0.0157614,0.504475,0.791091,0.399086,0.223069,61,61
1497,940.041,806.969,895.481,0.825367,-0.512026,-0.237903,0.00901654,0.191663,0.191339,0.0366726,0.0254531,301,76
1494,953.44,823.86,896.947,-0.984298,0.134866,-0.113875,0.0185798,0.422444,0.698881,0.295238,0.148629,97,83
1492,949.211,814.788,893.957,0.305672,-0.950035,-0.0632249,0.0153696,0.235272,0.260657,0.0613252,0.0444916,342,86
287,950.683,818.733,895.037,-0.888898,-0.0161419,0.457821,0.0324638,0.189484,0.260304,0.0493234,0.0089555,268,62
1491,938.179,806.095,895.9,0.183861,-0.971252,0.15121,0.0141218,0.205597,0.19956,0.041029,0.0383018,169,81
1495,951.817,821.752,897.463,-0.552808,0.806787,-0.208563,0.0093447,0.233417,0.386623,0.0902445,0.0691628,145,77
296,947.741,812.575,894.422,0.591537,0.151228,-0.791969,0.0123807,0.0763661,0.0713144,0.00544601,0.00423826,255,37
1490,952.182,819.879,894.669,-0.989819,0.0872374,-0.112463,0.0192658,0.283152,0.232064,0.0657093,0.0397113,95,83
1488,952.837,821.521,893.071,-0.698442,0.678719,-0.226979,0.0150786,0.215525,0.159746,0.0344292,0.0275133,134,76
988,950.552,817.304,894.33,0.483208,-0.67783,-0.554127,0.0134906,0.143172,0.152139,0.0217821,0.0150284,324,56
1484,946.88,813.798,896.949,-0.903133,0.411719,-0.121816,0.0148086,0.286822,0.25126,0.0720666,0.0604983,114,83
1483,951.145,818.082,893.264,-0.977054,0.125252,0.172274,0.0147697,0.155612,0.163946,0.025512,0.0235468,277,80
66,944.891,810.945,896.751,-0.0451992,-0.052855,-0.997579,0.0132698,0.191041,0.193154,0.0369004,0.0229147,40,3
1478,952.895,823.1,896.873,-0.645562,0.66753,-0.371017,0.0151994,1.13495,0.567322,0.64388,0.346724,135,68
1555,947.852,813.626,896.087,-0.736802,0.458955,-0.496471,0.0180153,0.693339,0.55068,0.381807,0.122698,121,60
1477,950.148,818.456,897.127,0.380411,-0.85579,-0.350588,0.0131612,0.250541,0.34259,0.085833,0.039269,336,69
1476,944.026,808.63,893.874,0.3985,-0.853325,0.336206,0.0152625,0.269375,0.0994055,0.0267774,0.0234081,154,70
1521,952.787,820.757,893.292,0.794212,-0.388465,-0.46725,0.0051923,0.243691,0.197355,0.0480937,0.0286892,296,62
1471,942.849,808.779,893.286,0.705833,-0.490519,-0.511068,0.014717,0.390363,0.318509,0.124334,0.0730806,304,59
1469,945.746,812.089,897.057,-0.635028,0.739781,-0.222404,0.0290416,0.697043,0.565373,0.394089,0.114212,139,77
1206,939.907,806.926,895.554,0.0945066,-0.957132,0.273799,0.0065278,0.19226,0.170725,0.0328236,0.021123,174,74
704,938.032,807.565,894.456,0.0761762,-0.111879,-0.990798,0.0161954,0.208045,0.137602,0.0286274,0.0103201,325,7
1465,947.108,811.691,893.686,-0.615552,0.588783,-0.523861,0.00543705,0.212277,0.147378,0.0312851,0.0251774,133,58
747,943.585,808.589,893.334,-0.511113,-0.834307,0.206626,0.0172064,0.100362,0.151834,0.0152384,0.0111914,211,78
1513,950.365,816.44,894.109,0.256897,-0.816206,-0.517506,0.0172052,0.210208,0.162918,0.0342466,0.0266281,342,58
1463,951.041,817.245,893.205,-0.633619,0.382661,-0.672382,0.0136018,0.399833,0.235316,0.094087,0.0568818,121,47
1551,942.576,809.029,894.481,-0.398062,-0.915958,-0.0506746,0.0118425,0.199493,0.298724,0.0595934,0.0499563,23,87
1460,949.122,814.471,893.61,-0.719683,-0.677511,-0.151777,0.0115231,0.230811,0.206303,0.0476171,0.0387037,46,81
1458,947.832,813.337,894.793,0.74014,-0.67136,-0.0383121,0.0313774,0.549902,0.409175,0.225006,0.104022,312,87
1437,943.629,808.575,893.598,0.594389,-0.738904,-0.317368,0.0107401,0.1742,0.120872,0.0210558,0.0185584,321,71
1456,937.035,805.907,895.469,-0.141845,-0.535877,-0.832296,0.0113457,0.718038,0.598852,0.429998,0.207566,14,33
1451,949.927,815.373,894.735,0.696823,-0.695361,-0.175816,0.0154115,0.208614,0.0932487,0.019453,0.0165573,314,79
1453,952.568,820.873,894.695,-0.952762,0.107595,-0.284022,0.0273844,0.712414,0.487407,0.347236,0.0900285,96,73
789,950.574,816.61,893.135,-0.272665,0.713947,-0.644929,0.0116255,0.126056,0.156175,0.0196869,0.0122222,159,49
1450,947.292,811.721,894.751,-0.857666,0.511611,0.0516002,0.00641986,0.163908,0.157677,0.0258446,0.023926,300,87
1448,937.599,805.993,895.532,0.285969,-0.761297,-0.581936,0.0131181,0.393041,0.243262,0.0956118,0.0553637,339,54
1447,950.191,816.024,893.682,-0.392302,0.672931,-0.627107,0.014129,0.230426,0.21902,0.050468,0.0394422,149,51
1446,947.644,812.324,894.535,-0.993832,0.00821821,-0.110587,0.0141767,0.240138,0.150094,0.0360433,0.0334744,90,83
1545,939.701,806.82,895.219,0.568251,-0.748566,-0.341672,0.0122638,0.302888,0.308881,0.0935566,0.0646734,322,70
1445,949.284,817.12,897.933,0.849645,-0.519941,-0.0881182,0.0161116,0.383463,0.225674,0.0865377,0.0594769,301,84
1443,947.891,812.641,893.947,0.534823,-0.800838,-0.269486,0.0175233,0.172231,0.273533,0.0471108,0.0208902,326,74
1658,951.226,820.397,895.93,-0.472064,0.381882,-0.794558,0.0322099,0.550449,0.622359,0.342577,0.200698,128,37
1441,938.962,807.197,894.589,-0.763442,-0.583473,-0.276977,0.0215544,0.900073,0.586031,0.527471,0.334557,52,73
1063,949.252,814.358,894.5,-0.850361,-0.0568629,-0.523119,0.0132311,0.210781,0.101076,0.0213049,0.0174891,86,58
1440,936.517,806.596,894.197,0.693098,-0.578049,-0.430668,0.00746994,0.263094,0.27748,0.0730031,0.0415752,309,64
497,940.442,806.946,896.43,-0.180937,-0.892106,0.414016,0.00834605,0.11235,0.152556,0.0171397,0.0144758,191,65
1438,946.391,811.106,894.824,-0.695559,0.708449,0.119572,0.0149462,0.145263,0.191256,0.0277824,0.0197746,315,83
815,950.124,816.228,894.225,-0.622884,-0.578649,0.526479,0.0110341,0.154149,0.161443,0.0248863,0.0154163,227,58
1544,948.815,816.23,897.371,0.556195,-0.608253,-0.566282,0.0187607,0.338733,0.569758,0.192996,0.110702,317,55
1435,950.876,818.82,894.793,-0.778869,0.473116,-0.411734,0.0113777,0.248299,0.307007,0.0762295,0.0459676,121,65
1434,940.25,806.797,896.452,0.596101,-0.522698,-0.609467,0.00835521,0.442593,0.233069,0.103155,0.0648059,311,52
1433,951.298,820.488,896.941,-0.515536,0.794124,-0.321854,0.0084535,0.322034,0.236667,0.0762149,0.0608052,147,71
1430,943.954,808.686,893.485,0.537772,-0.789492,-0.295811,0.00737786,0.164302,0.148188,0.0243475,0.0216986,325,72
1006,938.408,807.649,894.413,-0.0470407,-0.995089,-0.0870896,0.0128382,0.383053,0.440149,0.168601,0.0504264,2,85
1428,950.47,816.798,894.486,-0.726772,0.261211,-0.635273,0.0164345,0.366033,0.353137,0.12926,0.0580336,109,50
1943,946.108,810.346,893.889,-0.788174,0.604332,-0.116468,0.0153826,0.268903,0.168379,0.0452776,0.033506,127,83
953,950.702,817.8,894.148,-0.812226,-0.205325,-0.546014,0.00786299,0.152731,0.181226,0.0276789,0.0238385,75,56
1421,952.661,820.805,893.064,0.814684,-0.286919,-0.503952,0.019994,0.233713,0.146017,0.034126,0.0276638,289,59
1054,948.395,815.087,896.552,0.707335,-0.429805,-0.561199,0.00576845,0.269477,0.128127,0.0345272,0.0253213,301,55
1419,944.963,811.386,897.488,-0.712979,0.337435,-0.614653,0.0165813,0.568364,0.483553,0.274834,0.185221,115,52
1800,947.104,811.567,894.117,-0.713428,0.485891,-0.504906,0.0263552,0.654741,0.451098,0.295352,0.0907001,124,59
628,943.414,808.578,895.062,-0.0331576,-0.0193107,-0.999264,0.0142041,0.143461,0.0938122,0.0134584,0.00470671,59,2
1575,952.659,821.143,894.646,-0.661502,0.738964,-0.127853,0.0154492,0.236862,0.592257,0.140283,0.0801591,138,82
